"Step","pious-paper-5 - epoch","pious-paper-5 - epoch__MIN","pious-paper-5 - epoch__MAX","vocal-yogurt-1 - epoch","vocal-yogurt-1 - epoch__MIN","vocal-yogurt-1 - epoch__MAX"
"14169","9","9","9","","",""
"14174","9","9","9","","",""
"14179","9","9","9","","",""
"14184","9","9","9","","",""
"14189","9","9","9","","",""
"14194","9","9","9","","",""
"14199","9","9","9","","",""
"14204","9","9","9","","",""
"14209","9","9","9","","",""
"14214","9","9","9","","",""
"14219","9","9","9","","",""
"14224","9","9","9","","",""
"14229","9","9","9","","",""
"14234","9","9","9","","",""
"14239","9","9","9","","",""
"14244","9","9","9","","",""
"14249","9","9","9","","",""
"14254","9","9","9","","",""
"14259","9","9","9","","",""
"14264","9","9","9","","",""
"14269","9","9","9","","",""
"14274","9","9","9","","",""
"14279","9","9","9","","",""
"14284","9","9","9","","",""
"14289","9","9","9","","",""
"14294","9","9","9","","",""
"14299","9","9","9","","",""
"14304","9","9","9","","",""
"14309","9","9","9","","",""
"14314","9","9","9","","",""
"14319","9","9","9","","",""
"14324","9","9","9","","",""
"14329","9","9","9","","",""
"14334","9","9","9","","",""
"14339","9","9","9","","",""
"14344","9","9","9","","",""
"14349","9","9","9","","",""
"14354","9","9","9","","",""
"14359","9","9","9","","",""
"14364","9","9","9","","",""
"14369","9","9","9","","",""
"14374","9","9","9","","",""
"14379","9","9","9","","",""
"14384","9","9","9","","",""
"14389","9","9","9","","",""
"14394","9","9","9","","",""
"14399","9","9","9","","",""
"14404","9","9","9","","",""
"14409","9","9","9","","",""
"14414","9","9","9","","",""
"14419","9","9","9","","",""
"14424","9","9","9","","",""
"14429","9","9","9","","",""
"14434","9","9","9","","",""
"14439","9","9","9","","",""
"14444","9","9","9","","",""
"14449","9","9","9","","",""
"14454","9","9","9","","",""
"14459","9","9","9","","",""
"14464","9","9","9","","",""
"14469","9","9","9","","",""
"14474","9","9","9","","",""
"14479","9","9","9","","",""
"14484","9","9","9","","",""
"14489","9","9","9","","",""
"14494","9","9","9","","",""
"14499","9","9","9","","",""
"14504","9","9","9","","",""
"14509","9","9","9","","",""
"14514","9","9","9","","",""
"14519","9","9","9","","",""
"14524","9","9","9","","",""
"14529","9","9","9","","",""
"14534","9","9","9","","",""
"14539","9","9","9","","",""
"14544","9","9","9","","",""
"14549","9","9","9","","",""
"14554","9","9","9","","",""
"14559","9","9","9","","",""
"14564","9","9","9","","",""
"14569","9","9","9","","",""
"14574","9","9","9","","",""
"14579","9","9","9","","",""
"14584","9","9","9","","",""
"14589","9","9","9","","",""
"14594","9","9","9","","",""
"14599","9","9","9","","",""
"14604","9","9","9","","",""
"14609","9","9","9","","",""
"14614","9","9","9","","",""
"14619","9","9","9","","",""
"14624","9","9","9","","",""
"14629","9","9","9","","",""
"14634","9","9","9","","",""
"14639","9","9","9","","",""
"14644","9","9","9","","",""
"14649","9","9","9","","",""
"14654","9","9","9","","",""
"14659","9","9","9","","",""
"14664","9","9","9","","",""
"14669","9","9","9","","",""
"14674","9","9","9","","",""
"14679","9","9","9","","",""
"14684","9","9","9","","",""
"14689","9","9","9","","",""
"14694","9","9","9","","",""
"14699","9","9","9","","",""
"14704","9","9","9","","",""
"14709","9","9","9","","",""
"14714","9","9","9","","",""
"14719","9","9","9","","",""
"14724","9","9","9","","",""
"14729","9","9","9","","",""
"14734","9","9","9","","",""
"14739","9","9","9","","",""
"14744","9","9","9","","",""
"14749","9","9","9","","",""
"14754","9","9","9","","",""
"14759","9","9","9","","",""
"14764","9","9","9","","",""
"14769","9","9","9","","",""
"14774","9","9","9","","",""
"14779","9","9","9","","",""
"14784","9","9","9","","",""
"14789","9","9","9","","",""
"14794","9","9","9","","",""
"14799","9","9","9","","",""
"14804","9","9","9","","",""
"14809","9","9","9","","",""
"14814","9","9","9","","",""
"14819","9","9","9","","",""
"14824","9","9","9","","",""
"14829","9","9","9","","",""
"14834","9","9","9","","",""
"14839","9","9","9","","",""
"14844","9","9","9","","",""
"14849","9","9","9","","",""
"14854","9","9","9","","",""
"14859","9","9","9","","",""
"14864","9","9","9","","",""
"14869","9","9","9","","",""
"14874","9","9","9","","",""
"14879","9","9","9","","",""
"14884","9","9","9","","",""
"14889","9","9","9","","",""
"14894","9","9","9","","",""
"14899","9","9","9","","",""
"14904","9","9","9","","",""
"14909","9","9","9","","",""
"14914","9","9","9","","",""
"14919","9","9","9","","",""
"14924","9","9","9","","",""
"14929","9","9","9","","",""
"14934","9","9","9","","",""
"14939","9","9","9","","",""
"14944","9","9","9","","",""
"14949","9","9","9","","",""
"14954","9","9","9","","",""
"14959","9","9","9","","",""
"14964","9","9","9","","",""
"14969","9","9","9","","",""
"14974","9","9","9","","",""
"14979","9","9","9","","",""
"14984","9","9","9","","",""
"14989","9","9","9","","",""
"14994","9","9","9","","",""
"14999","9","9","9","","",""
"15004","9","9","9","","",""
"15009","9","9","9","","",""
"15014","9","9","9","","",""
"15019","9","9","9","","",""
"15024","9","9","9","","",""
"15029","9","9","9","","",""
"15034","9","9","9","","",""
"15039","9","9","9","","",""
"15044","9","9","9","","",""
"15049","9","9","9","","",""
"15054","9","9","9","","",""
"15059","9","9","9","","",""
"15064","9","9","9","","",""
"15069","9","9","9","","",""
"15074","9","9","9","","",""
"15079","9","9","9","","",""
"15084","9","9","9","","",""
"15089","9","9","9","","",""
"15094","9","9","9","","",""
"15099","9","9","9","","",""
"15104","9","9","9","","",""
"15109","9","9","9","","",""
"15114","9","9","9","","",""
"15119","9","9","9","","",""
"15124","9","9","9","","",""
"15129","9","9","9","","",""
"15134","9","9","9","","",""
"15139","9","9","9","","",""
"15144","9","9","9","","",""
"15149","9","9","9","","",""
"15154","9","9","9","","",""
"15159","9","9","9","","",""
"15164","9","9","9","","",""
"15169","9","9","9","","",""
"15174","9","9","9","","",""
"15179","9","9","9","","",""
"15184","9","9","9","","",""
"15189","9","9","9","","",""
"15194","9","9","9","","",""
"15199","9","9","9","","",""
"15204","9","9","9","","",""
"15209","9","9","9","","",""
"15214","9","9","9","","",""
"15219","9","9","9","","",""
"15224","9","9","9","","",""
"15229","9","9","9","","",""
"15234","9","9","9","","",""
"15239","9","9","9","","",""
"15244","9","9","9","","",""
"15249","9","9","9","","",""
"15254","9","9","9","","",""
"15259","9","9","9","","",""
"15264","9","9","9","","",""
"15269","9","9","9","","",""
"15274","9","9","9","","",""
"15279","9","9","9","","",""
"15284","9","9","9","","",""
"15289","9","9","9","","",""
"15294","9","9","9","","",""
"15299","9","9","9","","",""
"15304","9","9","9","","",""
"15309","9","9","9","","",""
"15314","9","9","9","","",""
"15319","9","9","9","","",""
"15324","9","9","9","","",""
"15329","9","9","9","","",""
"15334","9","9","9","","",""
"15339","9","9","9","","",""
"15344","9","9","9","","",""
"15349","9","9","9","","",""
"15354","9","9","9","","",""
"15359","9","9","9","","",""
"15364","9","9","9","","",""
"15369","9","9","9","","",""
"15374","9","9","9","","",""
"15379","9","9","9","","",""
"15384","9","9","9","","",""
"15389","9","9","9","","",""
"15394","9","9","9","","",""
"15399","9","9","9","","",""
"15404","9","9","9","","",""
"15409","9","9","9","","",""
"15414","9","9","9","","",""
"15419","9","9","9","","",""
"15424","9","9","9","","",""
"15429","9","9","9","","",""
"15434","9","9","9","","",""
"15439","9","9","9","","",""
"15444","9","9","9","","",""
"15449","9","9","9","","",""
"15454","9","9","9","","",""
"15459","9","9","9","","",""
"15464","9","9","9","","",""
"15469","9","9","9","","",""
"15474","9","9","9","","",""
"15479","9","9","9","","",""
"15484","9","9","9","","",""
"15489","9","9","9","","",""
"15494","9","9","9","","",""
"15499","9","9","9","","",""
"15504","9","9","9","","",""
"15509","9","9","9","","",""
"15514","9","9","9","","",""
"15519","9","9","9","","",""
"15524","9","9","9","","",""
"15529","9","9","9","","",""
"15534","9","9","9","","",""
"15539","9","9","9","","",""
"15544","9","9","9","","",""
"15549","9","9","9","","",""
"15554","9","9","9","","",""
"15559","9","9","9","","",""
"15564","9","9","9","","",""
"15569","9","9","9","","",""
"15574","9","9","9","","",""
"15579","9","9","9","","",""
"15584","9","9","9","","",""
"15589","9","9","9","","",""
"15594","9","9","9","","",""
"15599","9","9","9","","",""
"15604","9","9","9","","",""
"15609","9","9","9","","",""
"15614","9","9","9","","",""
"15619","9","9","9","","",""
"15624","9","9","9","","",""
"15629","9","9","9","","",""
"15634","9","9","9","","",""
"15639","9","9","9","","",""
"15644","9","9","9","","",""
"15649","9","9","9","","",""
"15654","10","10","10","","",""
"15659","10","10","10","","",""
"15664","10","10","10","","",""
"15669","10","10","10","","",""
"15674","10","10","10","","",""
"15679","10","10","10","","",""
"15684","10","10","10","","",""
"15689","10","10","10","","",""
"15694","10","10","10","","",""
"15699","10","10","10","","",""
"15704","10","10","10","","",""
"15709","10","10","10","","",""
"15714","10","10","10","","",""
"15719","10","10","10","","",""
"15724","10","10","10","","",""
"15729","10","10","10","","",""
"15734","10","10","10","","",""
"15739","10","10","10","","",""
"15744","10","10","10","","",""
"15749","10","10","10","","",""
"15754","10","10","10","","",""
"15759","10","10","10","","",""
"15764","10","10","10","","",""
"15769","10","10","10","","",""
"15774","10","10","10","","",""
"15779","10","10","10","","",""
"15784","10","10","10","","",""
"15789","10","10","10","","",""
"15794","10","10","10","","",""
"15799","10","10","10","","",""
"15804","10","10","10","","",""
"15809","10","10","10","","",""
"15814","10","10","10","","",""
"15819","10","10","10","","",""
"15824","10","10","10","","",""
"15829","10","10","10","","",""
"15834","10","10","10","","",""
"15839","10","10","10","","",""
"15844","10","10","10","","",""
"15849","10","10","10","","",""
"15854","10","10","10","","",""
"15859","10","10","10","","",""
"15864","10","10","10","","",""
"15869","10","10","10","","",""
"15874","10","10","10","","",""
"15879","10","10","10","","",""
"15884","10","10","10","","",""
"15889","10","10","10","","",""
"15894","10","10","10","","",""
"15899","10","10","10","","",""
"15904","10","10","10","","",""
"15909","10","10","10","","",""
"15914","10","10","10","","",""
"15919","10","10","10","","",""
"15924","10","10","10","","",""
"15929","10","10","10","","",""
"15934","10","10","10","","",""
"15939","10","10","10","","",""
"15944","10","10","10","","",""
"15949","10","10","10","","",""
"15954","10","10","10","","",""
"15959","10","10","10","","",""
"15964","10","10","10","","",""
"15969","10","10","10","","",""
"15974","10","10","10","","",""
"15979","10","10","10","","",""
"15984","10","10","10","","",""
"15989","10","10","10","","",""
"15994","10","10","10","","",""
"15999","10","10","10","","",""
"16004","10","10","10","","",""
"16009","10","10","10","","",""
"16014","10","10","10","","",""
"16019","10","10","10","","",""
"16024","10","10","10","","",""
"16029","10","10","10","","",""
"16034","10","10","10","","",""
"16039","10","10","10","","",""
"16044","10","10","10","","",""
"16049","10","10","10","","",""
"16054","10","10","10","","",""
"16059","10","10","10","","",""
"16064","10","10","10","","",""
"16069","10","10","10","","",""
"16074","10","10","10","","",""
"16079","10","10","10","","",""
"16084","10","10","10","","",""
"16089","10","10","10","","",""
"16094","10","10","10","","",""
"16099","10","10","10","","",""
"16104","10","10","10","","",""
"16109","10","10","10","","",""
"16114","10","10","10","","",""
"16119","10","10","10","","",""
"16124","10","10","10","","",""
"16129","10","10","10","","",""
"16134","10","10","10","","",""
"16139","10","10","10","","",""
"16144","10","10","10","","",""
"16149","10","10","10","","",""
"16154","10","10","10","","",""
"16159","10","10","10","","",""
"16164","10","10","10","","",""
"16169","10","10","10","","",""
"16174","10","10","10","","",""
"16179","10","10","10","","",""
"16184","10","10","10","","",""
"16189","10","10","10","","",""
"16194","10","10","10","","",""
"16199","10","10","10","","",""
"16204","10","10","10","","",""
"16209","10","10","10","","",""
"16214","10","10","10","","",""
"16219","10","10","10","","",""
"16224","10","10","10","","",""
"16229","10","10","10","","",""
"16234","10","10","10","","",""
"16239","10","10","10","","",""
"16244","10","10","10","","",""
"16249","10","10","10","","",""
"16254","10","10","10","","",""
"16259","10","10","10","","",""
"16264","10","10","10","","",""
"16269","10","10","10","","",""
"16274","10","10","10","","",""
"16279","10","10","10","","",""
"16284","10","10","10","","",""
"16289","10","10","10","","",""
"16294","10","10","10","","",""
"16299","10","10","10","","",""
"16304","10","10","10","","",""
"16309","10","10","10","","",""
"16314","10","10","10","","",""
"16319","10","10","10","","",""
"16324","10","10","10","","",""
"16329","10","10","10","","",""
"16334","10","10","10","","",""
"16339","10","10","10","","",""
"16344","10","10","10","","",""
"16349","10","10","10","","",""
"16354","10","10","10","","",""
"16359","10","10","10","","",""
"16364","10","10","10","","",""
"16369","10","10","10","","",""
"16374","10","10","10","","",""
"16379","10","10","10","","",""
"16384","10","10","10","","",""
"16389","10","10","10","","",""
"16394","10","10","10","","",""
"16399","10","10","10","","",""
"16404","10","10","10","","",""
"16409","10","10","10","","",""
"16414","10","10","10","","",""
"16419","10","10","10","","",""
"16424","10","10","10","","",""
"16429","10","10","10","","",""
"16434","10","10","10","","",""
"16439","10","10","10","","",""
"16444","10","10","10","","",""
"16449","10","10","10","","",""
"16454","10","10","10","","",""
"16459","10","10","10","","",""
"16464","10","10","10","","",""
"16469","10","10","10","","",""
"16474","10","10","10","","",""
"16479","10","10","10","","",""
"16484","10","10","10","","",""
"16489","10","10","10","","",""
"16494","10","10","10","","",""
"16499","10","10","10","","",""
"16504","10","10","10","","",""
"16509","10","10","10","","",""
"16514","10","10","10","","",""
"16519","10","10","10","","",""
"16524","10","10","10","","",""
"16529","10","10","10","","",""
"16534","10","10","10","","",""
"16539","10","10","10","","",""
"16544","10","10","10","","",""
"16549","10","10","10","","",""
"16554","10","10","10","","",""
"16559","10","10","10","","",""
"16564","10","10","10","","",""
"16569","10","10","10","","",""
"16574","10","10","10","","",""
"16579","10","10","10","","",""
"16584","10","10","10","","",""
"16589","10","10","10","","",""
"16594","10","10","10","","",""
"16599","10","10","10","","",""
"16604","10","10","10","","",""
"16609","10","10","10","","",""
"16614","10","10","10","","",""
"16619","10","10","10","","",""
"16624","10","10","10","","",""
"16629","10","10","10","","",""
"16634","10","10","10","","",""
"16639","10","10","10","","",""
"16644","10","10","10","","",""
"16649","10","10","10","","",""
"16654","10","10","10","","",""
"16659","10","10","10","","",""
"16664","10","10","10","","",""
"16669","10","10","10","","",""
"16674","10","10","10","","",""
"16679","10","10","10","","",""
"16684","10","10","10","","",""
"16689","10","10","10","","",""
"16694","10","10","10","","",""
"16699","10","10","10","","",""
"16704","10","10","10","","",""
"16709","10","10","10","","",""
"16714","10","10","10","","",""
"16719","10","10","10","","",""
"16724","10","10","10","","",""
"16729","10","10","10","","",""
"16734","10","10","10","","",""
"16739","10","10","10","","",""
"16744","10","10","10","","",""
"16749","10","10","10","","",""
"16754","10","10","10","","",""
"16759","10","10","10","","",""
"16764","10","10","10","","",""
"16769","10","10","10","","",""
"16774","10","10","10","","",""
"16779","10","10","10","","",""
"16784","10","10","10","","",""
"16789","10","10","10","","",""
"16794","10","10","10","","",""
"16799","10","10","10","","",""
"16804","10","10","10","","",""
"16809","10","10","10","","",""
"16814","10","10","10","","",""
"16819","10","10","10","","",""
"16824","10","10","10","","",""
"16829","10","10","10","","",""
"16834","10","10","10","","",""
"16839","10","10","10","","",""
"16844","10","10","10","","",""
"16849","10","10","10","","",""
"16854","10","10","10","","",""
"16859","10","10","10","","",""
"16864","10","10","10","","",""
"16869","10","10","10","","",""
"16874","10","10","10","","",""
"16879","10","10","10","","",""
"16884","10","10","10","","",""
"16889","10","10","10","","",""
"16894","10","10","10","","",""
"16899","10","10","10","","",""
"16904","10","10","10","","",""
"16909","10","10","10","","",""
"16914","10","10","10","","",""
"16919","10","10","10","","",""
"16924","10","10","10","","",""
"16929","10","10","10","","",""
"16934","10","10","10","","",""
"16939","10","10","10","","",""
"16944","10","10","10","","",""
"16949","10","10","10","","",""
"16954","10","10","10","","",""
"16959","10","10","10","","",""
"16964","10","10","10","","",""
"16969","10","10","10","","",""
"16974","10","10","10","","",""
"16979","10","10","10","","",""
"16984","10","10","10","","",""
"16989","10","10","10","","",""
"16994","10","10","10","","",""
"16999","10","10","10","","",""
"17004","10","10","10","","",""
"17009","10","10","10","","",""
"17014","10","10","10","","",""
"17019","10","10","10","","",""
"17024","10","10","10","","",""
"17029","10","10","10","","",""
"17034","10","10","10","","",""
"17039","10","10","10","","",""
"17044","10","10","10","","",""
"17049","10","10","10","","",""
"17054","10","10","10","","",""
"17059","10","10","10","","",""
"17064","10","10","10","","",""
"17069","10","10","10","","",""
"17074","10","10","10","","",""
"17079","10","10","10","","",""
"17084","10","10","10","","",""
"17089","10","10","10","","",""
"17094","10","10","10","","",""
"17099","10","10","10","","",""
"17104","10","10","10","","",""
"17109","10","10","10","","",""
"17114","10","10","10","","",""
"17119","10","10","10","","",""
"17124","10","10","10","","",""
"17129","10","10","10","","",""
"17134","10","10","10","","",""
"17139","10","10","10","","",""
"17144","10","10","10","","",""
"17149","10","10","10","","",""
"17154","10","10","10","","",""
"17159","10","10","10","","",""
"17164","10","10","10","","",""
"17169","10","10","10","","",""
"17174","10","10","10","","",""
"17179","10","10","10","","",""
"17184","10","10","10","","",""
"17189","10","10","10","","",""
"17194","10","10","10","","",""
"17199","10","10","10","","",""
"17204","10","10","10","","",""
"17209","10","10","10","","",""
"17214","10","10","10","","",""
"17219","11","11","11","","",""
"17224","11","11","11","","",""
"17229","11","11","11","","",""
"17234","11","11","11","","",""
"17239","11","11","11","","",""
"17244","11","11","11","","",""
"17249","11","11","11","","",""
"17254","11","11","11","","",""
"17259","11","11","11","","",""
"17264","11","11","11","","",""
"17269","11","11","11","","",""
"17274","11","11","11","","",""
"17279","11","11","11","","",""
"17284","11","11","11","","",""
"17289","11","11","11","","",""
"17294","11","11","11","","",""
"17299","11","11","11","","",""
"17304","11","11","11","","",""
"17309","11","11","11","","",""
"17314","11","11","11","","",""
"17319","11","11","11","","",""
"17324","11","11","11","","",""
"17329","11","11","11","","",""
"17334","11","11","11","","",""
"17339","11","11","11","","",""
"17344","11","11","11","","",""
"17349","11","11","11","","",""
"17354","11","11","11","","",""
"17359","11","11","11","","",""
"17364","11","11","11","","",""
"17369","11","11","11","","",""
"17374","11","11","11","","",""
"17379","11","11","11","","",""
"17384","11","11","11","","",""
"17389","11","11","11","","",""
"17394","11","11","11","","",""
"17399","11","11","11","","",""
"17404","11","11","11","","",""
"17409","11","11","11","","",""
"17414","11","11","11","","",""
"17419","11","11","11","","",""
"17424","11","11","11","","",""
"17429","11","11","11","","",""
"17434","11","11","11","","",""
"17439","11","11","11","","",""
"17444","11","11","11","","",""
"17449","11","11","11","","",""
"17454","11","11","11","","",""
"17459","11","11","11","","",""
"17464","11","11","11","","",""
"17469","11","11","11","","",""
"17474","11","11","11","","",""
"17479","11","11","11","","",""
"17484","11","11","11","","",""
"17489","11","11","11","","",""
"17494","11","11","11","","",""
"17499","11","11","11","","",""
"17504","11","11","11","","",""
"17509","11","11","11","","",""
"17514","11","11","11","","",""
"17519","11","11","11","","",""
"17524","11","11","11","","",""
"17529","11","11","11","","",""
"17534","11","11","11","","",""
"17539","11","11","11","","",""
"17544","11","11","11","","",""
"17549","11","11","11","","",""
"17554","11","11","11","","",""
"17559","11","11","11","","",""
"17564","11","11","11","","",""
"17569","11","11","11","","",""
"17574","11","11","11","","",""
"17579","11","11","11","","",""
"17584","11","11","11","","",""
"17589","11","11","11","","",""
"17594","11","11","11","","",""
"17599","11","11","11","","",""
"17604","11","11","11","","",""
"17609","11","11","11","","",""
"17614","11","11","11","","",""
"17619","11","11","11","","",""
"17624","11","11","11","","",""
"17629","11","11","11","","",""
"17634","11","11","11","","",""
"17639","11","11","11","","",""
"17644","11","11","11","","",""
"17649","11","11","11","","",""
"17654","11","11","11","","",""
"17659","11","11","11","","",""
"17664","11","11","11","","",""
"17669","11","11","11","","",""
"17674","11","11","11","","",""
"17679","11","11","11","","",""
"17684","11","11","11","","",""
"17689","11","11","11","","",""
"17694","11","11","11","","",""
"17699","11","11","11","","",""
"17704","11","11","11","","",""
"17709","11","11","11","","",""
"17714","11","11","11","","",""
"17719","11","11","11","","",""
"17724","11","11","11","","",""
"17729","11","11","11","","",""
"17734","11","11","11","","",""
"17739","11","11","11","","",""
"17744","11","11","11","","",""
"17749","11","11","11","","",""
"17754","11","11","11","","",""
"17759","11","11","11","","",""
"17764","11","11","11","","",""
"17769","11","11","11","","",""
"17774","11","11","11","","",""
"17779","11","11","11","","",""
"17784","11","11","11","","",""
"17789","11","11","11","","",""
"17794","11","11","11","","",""
"17799","11","11","11","","",""
"17804","11","11","11","","",""
"17809","11","11","11","","",""
"17814","11","11","11","","",""
"17819","11","11","11","","",""
"17824","11","11","11","","",""
"17829","11","11","11","","",""
"17834","11","11","11","","",""
"17839","11","11","11","","",""
"17844","11","11","11","","",""
"17849","11","11","11","","",""
"17854","11","11","11","","",""
"17859","11","11","11","","",""
"17864","11","11","11","","",""
"17869","11","11","11","","",""
"17874","11","11","11","","",""
"17879","11","11","11","","",""
"17884","11","11","11","","",""
"17889","11","11","11","","",""
"17894","11","11","11","","",""
"17899","11","11","11","","",""
"17904","11","11","11","","",""
"17909","11","11","11","","",""
"17914","11","11","11","","",""
"17919","11","11","11","","",""
"17924","11","11","11","","",""
"17929","11","11","11","","",""
"17934","11","11","11","","",""
"17939","11","11","11","","",""
"17944","11","11","11","","",""
"17949","11","11","11","","",""
"17954","11","11","11","","",""
"17959","11","11","11","","",""
"17964","11","11","11","","",""
"17969","11","11","11","","",""
"17974","11","11","11","","",""
"17979","11","11","11","","",""
"17984","11","11","11","","",""
"17989","11","11","11","","",""
"17994","11","11","11","","",""
"17999","11","11","11","","",""
"18004","11","11","11","","",""
"18009","11","11","11","","",""
"18014","11","11","11","","",""
"18019","11","11","11","","",""
"18024","11","11","11","","",""
"18029","11","11","11","","",""
"18034","11","11","11","","",""
"18039","11","11","11","","",""
"18044","11","11","11","","",""
"18049","11","11","11","","",""
"18054","11","11","11","","",""
"18059","11","11","11","","",""
"18064","11","11","11","","",""
"18069","11","11","11","","",""
"18074","11","11","11","","",""
"18079","11","11","11","","",""
"18084","11","11","11","","",""
"18089","11","11","11","","",""
"18094","11","11","11","","",""
"18099","11","11","11","","",""
"18104","11","11","11","","",""
"18109","11","11","11","","",""
"18114","11","11","11","","",""
"18119","11","11","11","","",""
"18124","11","11","11","","",""
"18129","11","11","11","","",""
"18134","11","11","11","","",""
"18139","11","11","11","","",""
"18144","11","11","11","","",""
"18149","11","11","11","","",""
"18154","11","11","11","","",""
"18159","11","11","11","","",""
"18164","11","11","11","","",""
"18169","11","11","11","","",""
"18174","11","11","11","","",""
"18179","11","11","11","","",""
"18184","11","11","11","","",""
"18189","11","11","11","","",""
"18194","11","11","11","","",""
"18199","11","11","11","","",""
"18204","11","11","11","","",""
"18209","11","11","11","","",""
"18214","11","11","11","","",""
"18219","11","11","11","","",""
"18224","11","11","11","","",""
"18229","11","11","11","","",""
"18234","11","11","11","","",""
"18239","11","11","11","","",""
"18244","11","11","11","","",""
"18249","11","11","11","","",""
"18254","11","11","11","","",""
"18259","11","11","11","","",""
"18264","11","11","11","","",""
"18269","11","11","11","","",""
"18274","11","11","11","","",""
"18279","11","11","11","","",""
"18284","11","11","11","","",""
"18289","11","11","11","","",""
"18294","11","11","11","","",""
"18299","11","11","11","","",""
"18304","11","11","11","","",""
"18309","11","11","11","","",""
"18314","11","11","11","","",""
"18319","11","11","11","","",""
"18324","11","11","11","","",""
"18329","11","11","11","","",""
"18334","11","11","11","","",""
"18339","11","11","11","","",""
"18344","11","11","11","","",""
"18349","11","11","11","","",""
"18354","11","11","11","","",""
"18359","11","11","11","","",""
"18364","11","11","11","","",""
"18369","11","11","11","","",""
"18374","11","11","11","","",""
"18379","11","11","11","","",""
"18384","11","11","11","","",""
"18389","11","11","11","","",""
"18394","11","11","11","","",""
"18399","11","11","11","","",""
"18404","11","11","11","","",""
"18409","11","11","11","","",""
"18414","11","11","11","","",""
"18419","11","11","11","","",""
"18424","11","11","11","","",""
"18429","11","11","11","","",""
"18434","11","11","11","","",""
"18439","11","11","11","","",""
"18444","11","11","11","","",""
"18449","11","11","11","","",""
"18454","11","11","11","","",""
"18459","11","11","11","","",""
"18464","11","11","11","","",""
"18469","11","11","11","","",""
"18474","11","11","11","","",""
"18479","11","11","11","","",""
"18484","11","11","11","","",""
"18489","11","11","11","","",""
"18494","11","11","11","","",""
"18499","11","11","11","","",""
"18504","11","11","11","","",""
"18509","11","11","11","","",""
"18514","11","11","11","","",""
"18519","11","11","11","","",""
"18524","11","11","11","","",""
"18529","11","11","11","","",""
"18534","11","11","11","","",""
"18539","11","11","11","","",""
"18544","11","11","11","","",""
"18549","11","11","11","","",""
"18554","11","11","11","","",""
"18559","11","11","11","","",""
"18564","11","11","11","","",""
"18569","11","11","11","","",""
"18574","11","11","11","","",""
"18579","11","11","11","","",""
"18584","11","11","11","","",""
"18589","11","11","11","","",""
"18594","11","11","11","","",""
"18599","11","11","11","","",""
"18604","11","11","11","","",""
"18609","11","11","11","","",""
"18614","11","11","11","","",""
"18619","11","11","11","","",""
"18624","11","11","11","","",""
"18629","11","11","11","","",""
"18634","11","11","11","","",""
"18639","11","11","11","","",""
"18644","11","11","11","","",""
"18649","11","11","11","","",""
"18654","11","11","11","","",""
"18659","11","11","11","","",""
"18664","11","11","11","","",""
"18669","11","11","11","","",""
"18674","11","11","11","","",""
"18679","11","11","11","","",""
"18684","11","11","11","","",""
"18689","11","11","11","","",""
"18694","11","11","11","","",""
"18699","11","11","11","","",""
"18704","11","11","11","","",""
"18709","11","11","11","","",""
"18714","11","11","11","","",""
"18719","11","11","11","","",""
"18724","11","11","11","","",""
"18729","11","11","11","","",""
"18734","11","11","11","","",""
"18739","11","11","11","","",""
"18744","11","11","11","","",""
"18749","11","11","11","","",""
"18754","11","11","11","","",""
"18759","11","11","11","","",""
"18764","11","11","11","","",""
"18769","11","11","11","","",""
"18774","11","11","11","","",""
"18779","11","11","11","","",""
"18784","12","12","12","","",""
"18789","12","12","12","","",""
"18794","12","12","12","","",""
"18799","12","12","12","","",""
"18804","12","12","12","","",""
"18809","12","12","12","","",""
"18814","12","12","12","","",""
"18819","12","12","12","","",""
"18824","12","12","12","","",""
"18829","12","12","12","","",""
"18834","12","12","12","","",""
"18839","12","12","12","","",""
"18844","12","12","12","","",""
"18849","12","12","12","","",""
"18854","12","12","12","","",""
"18859","12","12","12","","",""
"18864","12","12","12","","",""
"18869","12","12","12","","",""
"18874","12","12","12","","",""
"18879","12","12","12","","",""
"18884","12","12","12","","",""
"18889","12","12","12","","",""
"18894","12","12","12","","",""
"18899","12","12","12","","",""
"18904","12","12","12","","",""
"18909","12","12","12","","",""
"18914","12","12","12","","",""
"18919","12","12","12","","",""
"18924","12","12","12","","",""
"18929","12","12","12","","",""
"18934","12","12","12","","",""
"18939","12","12","12","","",""
"18944","12","12","12","","",""
"18949","12","12","12","","",""
"18954","12","12","12","","",""
"18959","12","12","12","","",""
"18964","12","12","12","","",""
"18969","12","12","12","","",""
"18974","12","12","12","","",""
"18979","12","12","12","","",""
"18984","12","12","12","","",""
"18989","12","12","12","","",""
"18994","12","12","12","","",""
"18999","12","12","12","","",""
"19004","12","12","12","","",""
"19009","12","12","12","","",""
"19014","12","12","12","","",""
"19019","12","12","12","","",""
"19024","12","12","12","","",""
"19029","12","12","12","","",""
"19034","12","12","12","","",""
"19039","12","12","12","","",""
"19044","12","12","12","","",""
"19049","12","12","12","","",""
"19054","12","12","12","","",""
"19059","12","12","12","","",""
"19064","12","12","12","","",""
"19069","12","12","12","","",""
"19074","12","12","12","","",""
"19079","12","12","12","","",""
"19084","12","12","12","","",""
"19089","12","12","12","","",""
"19094","12","12","12","","",""
"19099","12","12","12","","",""
"19104","12","12","12","","",""
"19109","12","12","12","","",""
"19114","12","12","12","","",""
"19119","12","12","12","","",""
"19124","12","12","12","","",""
